Código SNIES del programa,Año,Semestre,ID Sexo,Admitidos 2014,Selected
102561,2014,1,2,13,No
102561,2014,2,2,5,No
102561,2014,1,1,16,No
102561,2014,2,1,8,No
52093,2014,1,2,30,No
52093,2014,2,2,24,No
52093,2014,1,1,35,No
52093,2014,2,1,48,No
52262,2014,1,2,19,No
52262,2014,2,2,5,No
52262,2014,1,1,30,No
52262,2014,2,1,33,No
52510,2014,1,2,12,No
52510,2014,2,2,11,No
52510,2014,1,1,47,No
52510,2014,2,1,56,No
52511,2014,1,2,42,No
52511,2014,2,2,38,No
52511,2014,1,1,74,No
52511,2014,2,1,54,No
52512,2014,1,2,18,No
52512,2014,2,2,28,No
52512,2014,1,1,7,No
52512,2014,2,1,6,No
52513,2014,1,2,81,No
52513,2014,2,2,70,No
52513,2014,1,1,3,No
52513,2014,2,1,7,No
52514,2014,1,2,27,No
52514,2014,1,1,16,No
53563,2014,1,2,7,No
53563,2014,2,2,10,No
53563,2014,1,1,28,No
53563,2014,2,1,39,No
103380,2014,2,2,18,No
103380,2014,2,1,16,No
2314,2014,1,2,4,No
2314,2014,2,2,2,No
2314,2014,1,1,38,No
2314,2014,2,1,24,No
2631,2014,1,2,77,No
2631,2014,2,2,41,No
2631,2014,1,1,38,No
2631,2014,2,1,25,No
3803,2014,1,2,49,No
3803,2014,2,2,30,No
3803,2014,1,1,33,No
3803,2014,2,1,15,No
3851,2014,1,2,31,No
3851,2014,2,2,13,No
3851,2014,1,1,96,No
3851,2014,2,1,41,No
3933,2014,1,2,14,No
3933,2014,2,2,5,No
3933,2014,1,1,18,No
3933,2014,2,1,2,No
3934,2014,1,2,15,No
3934,2014,2,2,2,No
3934,2014,1,1,21,No
3934,2014,2,1,6,No
3936,2014,1,2,10,No
3936,2014,2,2,1,No
3936,2014,1,1,25,No
3936,2014,2,1,12,No
54788,2014,1,2,20,No
54788,2014,2,2,4,No
54788,2014,1,1,12,No
54788,2014,2,1,5,No
54872,2014,1,2,1,No
54872,2014,2,2,1,No
54965,2014,1,1,1,No
55162,2014,1,2,18,No
55162,2014,2,2,6,No
55162,2014,1,1,4,No
55162,2014,2,1,1,No
90471,2014,1,1,1,No
101400,2014,1,2,2,No
101400,2014,1,1,27,No
101400,2014,2,1,6,No
101443,2014,1,2,52,No
101443,2014,2,2,8,No
101443,2014,1,1,72,No
101443,2014,2,1,18,No
102215,2014,1,1,3,No
102846,2014,1,1,1,No
102929,2014,2,1,1,No
2320,2014,2,2,8,No
2320,2014,2,1,7,No
2487,2014,2,1,4,No
2488,2014,2,2,2,No
2488,2014,2,1,3,No
3727,2014,2,2,11,No
3727,2014,2,1,10,No
4155,2014,2,2,10,No
4155,2014,2,1,4,No
2322,2014,1,2,2,No
2322,2014,2,2,6,No
2322,2014,1,1,4,No
2324,2014,1,2,11,No
2324,2014,2,2,8,No
2324,2014,1,1,2,No
3848,2014,1,2,21,No
3848,2014,2,2,11,No
3848,2014,1,1,29,No
3848,2014,2,1,20,No
52292,2014,1,2,4,No
52292,2014,2,2,3,No
52292,2014,1,1,3,No
52292,2014,2,1,5,No
52300,2014,1,2,1,No
52410,2014,2,1,1,No
52411,2014,1,2,2,No
52411,2014,2,2,12,No
52411,2014,1,1,27,No
52411,2014,2,1,22,No
52413,2014,1,2,1,No
52413,2014,1,1,5,No
52413,2014,2,1,1,No
52563,2014,1,2,8,No
52563,2014,1,1,2,No
52581,2014,1,2,1,No
52581,2014,1,1,20,No
53327,2014,1,2,16,No
53327,2014,2,2,12,No
53327,2014,1,1,9,No
53327,2014,2,1,10,No
53386,2014,1,2,3,No
53386,2014,2,2,1,No
53386,2014,1,1,1,No
53422,2014,2,2,4,No
53422,2014,2,1,1,No
54868,2014,1,2,13,No
54868,2014,2,2,11,No
54868,2014,1,1,28,No
54868,2014,2,1,13,No
101619,2014,1,2,30,No
101619,2014,2,2,15,No
101619,2014,1,1,50,No
101619,2014,2,1,38,No
102651,2014,1,2,4,No
102651,2014,2,2,13,No
102651,2014,1,1,1,No
102651,2014,2,1,7,No
102652,2014,2,2,5,No
102652,2014,2,1,1,No
102653,2014,1,2,19,No
102653,2014,2,2,18,No
102653,2014,1,1,22,No
102653,2014,2,1,16,No
102694,2014,2,2,1,No
102694,2014,1,1,3,No
102791,2014,1,2,29,No
102791,2014,2,2,34,No
102791,2014,1,1,41,No
102791,2014,2,1,32,No
90823,2014,1,2,2,No
90823,2014,1,1,73,No
90823,2014,2,1,19,No
2336,2014,1,2,5,No
20929,2014,1,1,1,No
53304,2014,1,2,3,No
53304,2014,1,1,12,No
53304,2014,2,1,4,No
102386,2014,1,2,6,No
102386,2014,1,1,4,No
102386,2014,2,1,1,No
102439,2014,1,2,9,No
102439,2014,2,2,3,No
102439,2014,1,1,17,No
102439,2014,2,1,1,No
102440,2014,1,2,3,No
102440,2014,1,1,11,No
102440,2014,2,1,3,No
2337,2014,1,2,132,No
2337,2014,2,2,127,No
2337,2014,1,1,96,No
2337,2014,2,1,83,No
2976,2014,1,2,11,No
2976,2014,1,1,2,No
54262,2014,1,2,2,No
54262,2014,1,1,16,No
54262,2014,2,1,4,No
54470,2014,1,2,7,No
54470,2014,2,2,5,No
54470,2014,1,1,13,No
54470,2014,2,1,9,No
54508,2014,1,2,8,No
54508,2014,2,2,1,No
54508,2014,1,1,27,No
54508,2014,2,1,12,No
54637,2014,1,2,12,No
54637,2014,2,2,5,No
54637,2014,1,1,3,No
54637,2014,2,1,1,No
91421,2014,1,2,8,No
91421,2014,2,2,50,No
91421,2014,1,1,34,No
91421,2014,2,1,293,No
101348,2014,1,2,3,No
101348,2014,2,2,2,No
101348,2014,1,1,5,No
101348,2014,2,1,1,No
101349,2014,1,2,7,No
101349,2014,2,2,5,No
101349,2014,1,1,2,No
101349,2014,2,1,4,No
101489,2014,1,2,9,No
101489,2014,2,2,9,No
101489,2014,1,1,16,No
101489,2014,2,1,18,No
101506,2014,1,2,3,No
101506,2014,2,2,4,No
101506,2014,1,1,6,No
101506,2014,2,1,3,No
101818,2014,1,2,2,No
101818,2014,1,1,4,No
101818,2014,2,1,2,No
2345,2014,1,2,26,No
2345,2014,2,2,13,No
2345,2014,1,1,19,No
2345,2014,2,1,9,No
2346,2014,1,2,17,No
2346,2014,2,2,14,No
2346,2014,1,1,14,No
2346,2014,2,1,10,No
2484,2014,1,2,48,No
2484,2014,2,2,31,No
2484,2014,1,1,25,No
2484,2014,2,1,15,No
9790,2014,1,2,4,No
9790,2014,2,2,2,No
9790,2014,1,1,1,No
10045,2014,1,2,33,No
10045,2014,2,2,17,No
10045,2014,1,1,160,No
10045,2014,2,1,73,No
52286,2014,1,2,25,No
52286,2014,2,2,1,No
52286,2014,1,1,52,No
52286,2014,2,1,1,No
53211,2014,1,1,5,No
53275,2014,1,2,85,No
53275,2014,2,2,41,No
53275,2014,1,1,38,No
53275,2014,2,1,28,No
53276,2014,1,2,83,No
53276,2014,2,2,73,No
53276,2014,1,1,61,No
53276,2014,2,1,44,No
54107,2014,2,2,1,No
54107,2014,1,1,7,No
54107,2014,2,1,13,No
54563,2014,1,2,3,No
54563,2014,2,2,3,No
54563,2014,1,1,7,No
54563,2014,2,1,11,No
91054,2014,1,2,26,No
91054,2014,2,2,43,No
91054,2014,1,1,14,No
91054,2014,2,1,22,No
91055,2014,1,2,34,No
91055,2014,2,2,31,No
91055,2014,1,1,23,No
91055,2014,2,1,22,No
91068,2014,1,2,9,No
91068,2014,2,2,6,No
91068,2014,1,1,17,No
91068,2014,2,1,34,No
91069,2014,1,2,10,No
91069,2014,2,2,7,No
91069,2014,1,1,36,No
91069,2014,2,1,41,No
91070,2014,1,2,69,No
91070,2014,2,2,23,No
91070,2014,1,1,132,No
91070,2014,2,1,71,No
91071,2014,1,2,42,No
91071,2014,2,2,15,No
91071,2014,1,1,66,No
91071,2014,2,1,31,No
91375,2014,1,2,5,No
91375,2014,2,2,4,No
91375,2014,1,1,14,No
91375,2014,2,1,15,No
91376,2014,1,2,2,No
91376,2014,2,2,5,No
91376,2014,1,1,16,No
91376,2014,2,1,26,No
91377,2014,1,2,5,No
91377,2014,2,2,3,No
91377,2014,1,1,4,No
91377,2014,2,1,3,No
91378,2014,1,2,21,No
91378,2014,2,2,29,No
91378,2014,1,1,19,No
91378,2014,2,1,17,No
91379,2014,1,2,26,No
91379,2014,2,2,23,No
91379,2014,1,1,10,No
91379,2014,2,1,4,No
91381,2014,1,2,24,No
91381,2014,2,2,32,No
91381,2014,1,1,12,No
91381,2014,2,1,21,No
91382,2014,1,2,15,No
91382,2014,2,2,25,No
91382,2014,1,1,12,No
91382,2014,2,1,8,No
101573,2014,1,2,3,No
101573,2014,2,2,3,No
101573,2014,1,1,9,No
101573,2014,2,1,9,No
101574,2014,1,2,3,No
101574,2014,2,2,4,No
101574,2014,1,1,8,No
101574,2014,2,1,12,No
102335,2014,1,1,7,No
102797,2014,2,2,10,No
102797,2014,2,1,35,No
51581,2014,1,2,300,No
51581,2014,2,2,188,No
51581,2014,1,1,65,No
51581,2014,2,1,70,No
51723,2014,1,2,279,No
51723,2014,2,2,115,No
51723,2014,1,1,40,No
51723,2014,2,1,22,No
51760,2014,1,2,337,No
51760,2014,1,1,46,No
52469,2014,1,2,637,No
52469,2014,2,2,278,No
52469,2014,1,1,1061,No
52469,2014,2,1,560,No
53290,2014,1,2,400,No
53290,2014,2,2,163,No
53290,2014,1,1,163,No
53290,2014,2,1,82,No
53291,2014,1,2,63,No
53291,2014,2,2,19,No
53291,2014,1,1,20,No
53291,2014,2,1,13,No
53344,2014,1,2,163,No
53344,2014,2,2,89,No
53344,2014,1,1,104,No
53344,2014,2,1,53,No
53474,2014,1,2,417,No
53474,2014,2,2,222,No
53474,2014,1,1,320,No
53474,2014,2,1,152,No
53533,2014,1,2,108,No
53533,2014,2,2,71,No
53533,2014,1,1,85,No
53533,2014,2,1,54,No
101757,2014,1,2,19,No
101757,2014,2,2,13,No
101757,2014,1,1,107,No
101757,2014,2,1,72,No
102125,2014,1,2,4,No
102125,2014,1,1,12,No
102125,2014,2,1,4,No
102657,2014,1,2,7,No
102657,2014,2,2,1,No
102657,2014,1,1,10,No
102657,2014,2,1,10,No
102754,2014,1,2,4,No
102754,2014,1,1,3,No
3428,2014,1,2,15,No
3428,2014,1,1,26,No
53372,2014,1,2,14,No
53372,2014,2,2,11,No
53372,2014,1,1,4,No
53372,2014,2,1,13,No
53513,2014,1,2,5,No
53513,2014,2,2,1,No
53513,2014,1,1,7,No
53513,2014,2,1,4,No
53514,2014,1,2,10,No
53514,2014,2,2,9,No
53514,2014,1,1,1,No
53514,2014,2,1,1,No
53868,2014,1,2,15,No
53868,2014,2,2,6,No
53868,2014,1,1,7,No
53868,2014,2,1,7,No
2354,2014,1,2,40,No
2354,2014,2,2,29,No
2354,2014,1,1,8,No
2354,2014,2,1,2,No
2355,2014,1,2,8,No
2355,2014,2,2,3,No
2355,2014,1,1,16,No
2355,2014,2,1,10,No
2360,2014,1,2,10,No
2360,2014,2,2,4,No
2360,2014,1,1,14,No
2360,2014,2,1,7,No
2361,2014,1,2,5,No
2361,2014,2,2,6,No
2361,2014,1,1,3,No
2361,2014,2,1,3,No
2362,2014,1,2,10,No
2362,2014,2,2,12,No
2362,2014,1,1,9,No
2362,2014,2,1,3,No
14421,2014,1,2,10,No
14421,2014,2,2,8,No
14421,2014,1,1,9,No
14421,2014,2,1,7,No
4109,2014,1,2,1,No
10478,2014,1,1,1,No
15583,2014,1,2,4,No
15583,2014,1,1,41,No
54407,2014,1,2,17,No
54407,2014,2,2,7,No
54407,2014,1,1,2,No
54407,2014,2,1,4,No
101390,2014,1,2,19,No
101390,2014,2,2,23,No
101390,2014,1,1,122,No
101390,2014,2,1,119,No
101956,2014,1,2,8,No
101956,2014,2,2,4,No
102677,2014,1,2,8,No
102677,2014,2,2,10,No
102677,2014,1,1,6,No
102677,2014,2,1,3,No
103404,2014,2,1,6,No
102467,2014,1,2,5,No
102467,2014,2,2,4,No
102467,2014,1,1,5,No
102467,2014,2,1,2,No
2377,2014,1,2,29,No
2377,2014,2,2,9,No
2377,2014,1,1,41,No
2377,2014,2,1,20,No
4387,2014,1,2,106,No
4387,2014,2,2,50,No
4387,2014,1,1,46,No
4387,2014,2,1,25,No
2380,2014,1,2,3,No
2380,2014,2,2,1,No
2380,2014,1,1,4,No
2380,2014,1,1,1,No
2380,2014,1,2,6,No
2380,2014,2,2,1,No
2380,2014,1,1,3,No
2380,2014,1,2,5,No
2380,2014,2,2,4,No
2380,2014,1,1,3,No
2380,2014,1,2,8,No
2380,2014,1,1,5,No
2380,2014,1,2,340,No
2380,2014,2,2,92,No
2380,2014,1,1,194,No
2380,2014,2,1,39,No
2380,2014,1,2,7,No
2380,2014,2,2,10,No
2380,2014,1,1,4,No
2380,2014,1,2,9,No
2380,2014,2,2,14,No
2380,2014,1,1,7,No
2380,2014,2,1,5,No
2380,2014,1,2,1,No
2380,2014,1,2,6,No
2380,2014,1,1,8,No
2380,2014,1,2,8,No
2380,2014,1,1,3,No
2380,2014,1,2,7,No
2380,2014,1,1,4,No
2380,2014,1,2,16,No
2380,2014,1,1,8,No
2380,2014,1,2,59,No
2380,2014,2,2,28,No
2380,2014,1,1,53,No
2380,2014,2,1,28,No
2380,2014,1,2,14,No
2380,2014,1,1,4,No
2380,2014,1,2,4,No
2380,2014,2,2,4,No
2380,2014,1,1,3,No
2380,2014,2,1,1,No
2380,2014,1,2,9,No
2380,2014,2,2,3,No
2380,2014,1,1,9,No
2380,2014,2,1,2,No
2380,2014,1,2,9,No
2380,2014,1,1,1,No
2380,2014,2,2,1,No
2380,2014,1,1,1,No
2380,2014,2,1,1,No
2380,2014,2,2,2,No
2380,2014,2,1,1,No
2380,2014,2,2,2,No
2380,2014,1,2,31,No
2380,2014,2,2,13,No
2380,2014,1,1,17,No
2380,2014,2,1,4,No
2380,2014,1,2,7,No
2380,2014,2,2,3,No
2380,2014,1,1,7,No
2380,2014,2,1,1,No
2380,2014,1,2,8,No
2380,2014,1,1,7,No
2380,2014,1,2,7,No
2380,2014,1,1,2,No
2380,2014,1,2,3,No
2380,2014,1,1,11,No
2380,2014,1,2,88,No
2380,2014,2,2,24,No
2380,2014,1,1,61,No
2380,2014,2,1,15,No
2380,2014,1,2,6,No
2380,2014,1,1,7,No
2380,2014,2,2,1,No
2380,2014,1,2,23,No
2380,2014,1,1,23,No
2380,2014,2,1,4,No
2380,2014,1,2,10,No
2380,2014,2,2,5,No
2380,2014,1,1,5,No
2380,2014,2,1,6,No
2380,2014,1,2,15,No
2380,2014,1,1,1,No
2380,2014,1,2,10,No
2380,2014,2,2,4,No
2380,2014,1,1,5,No
2380,2014,2,1,2,No
2380,2014,1,2,13,No
2380,2014,2,2,7,No
2380,2014,1,1,10,No
2380,2014,2,1,9,No
2380,2014,1,2,22,No
2380,2014,2,2,14,No
2380,2014,1,1,21,No
2380,2014,2,1,15,No
2380,2014,1,2,5,No
2380,2014,1,1,6,No
2380,2014,1,2,7,No
2380,2014,2,2,9,No
2380,2014,1,1,4,No
2380,2014,2,1,5,No
2380,2014,1,2,22,No
2380,2014,2,2,10,No
2380,2014,1,1,9,No
2380,2014,2,1,7,No
2380,2014,2,2,2,No
2380,2014,1,2,53,No
2380,2014,2,2,32,No
2380,2014,1,1,42,No
2380,2014,2,1,24,No
2380,2014,1,2,1,No
2380,2014,1,1,1,No
2380,2014,1,2,15,No
2380,2014,2,2,2,No
2380,2014,1,1,17,No
2380,2014,1,2,7,No
2380,2014,2,2,5,No
2380,2014,1,1,2,No
2380,2014,1,2,7,No
2380,2014,2,2,4,No
2380,2014,1,1,5,No
2380,2014,2,1,4,No
2380,2014,1,2,25,No
2380,2014,2,2,12,No
2380,2014,1,1,30,No
2380,2014,2,1,7,No
2380,2014,1,2,23,No
2380,2014,2,2,14,No
2380,2014,1,1,16,No
2380,2014,2,1,6,No
2380,2014,1,2,16,No
2380,2014,2,2,1,No
2380,2014,1,1,13,No
2381,2014,1,2,171,No
2381,2014,2,2,37,No
2381,2014,1,1,70,No
2381,2014,2,1,15,No
2382,2014,1,2,145,No
2382,2014,2,2,32,No
2382,2014,1,1,32,No
2382,2014,2,1,10,No
2384,2014,1,2,16,No
2384,2014,2,2,7,No
2384,2014,1,1,130,No
2384,2014,2,1,70,No
2907,2014,1,2,127,No
2907,2014,1,1,89,No
2961,2014,1,2,8,No
2961,2014,1,1,9,No
3726,2014,1,2,207,No
3726,2014,2,2,39,No
3726,2014,1,1,154,No
3726,2014,2,1,47,No
6101,2014,1,2,29,No
6101,2014,2,2,12,No
6101,2014,1,1,38,No
6101,2014,2,1,15,No
6106,2014,1,2,24,No
6106,2014,2,2,4,No
6106,2014,1,1,29,No
6106,2014,2,1,6,No
6112,2014,1,2,30,No
6112,2014,2,2,4,No
6112,2014,1,1,13,No
6112,2014,2,1,10,No
6121,2014,1,2,46,No
6121,2014,2,2,11,No
6121,2014,1,1,38,No
6121,2014,2,1,9,No
6122,2014,1,2,14,No
6122,2014,1,1,24,No
6123,2014,1,2,27,No
6123,2014,1,1,19,No
6124,2014,1,2,15,No
6124,2014,2,2,8,No
6124,2014,1,1,9,No
6124,2014,2,1,5,No
6125,2014,1,2,9,No
6125,2014,1,1,1,No
6128,2014,1,2,4,No
6128,2014,2,2,1,No
6128,2014,1,1,12,No
6128,2014,2,1,4,No
6140,2014,1,2,3,No
6140,2014,2,2,2,No
6140,2014,1,1,12,No
6140,2014,2,1,2,No
6142,2014,1,2,22,No
6142,2014,2,2,4,No
6142,2014,1,1,15,No
6142,2014,2,1,2,No
8419,2014,1,2,11,No
8419,2014,2,2,3,No
8419,2014,1,1,8,No
8419,2014,2,1,1,No
8419,2014,2,2,2,No
8419,2014,2,1,2,No
8419,2014,1,2,6,No
8419,2014,2,2,2,No
8419,2014,1,1,11,No
8419,2014,1,2,5,No
8419,2014,2,2,3,No
8419,2014,1,1,3,No
8419,2014,2,1,2,No
8419,2014,1,2,17,No
8419,2014,1,1,4,No
8419,2014,1,2,5,No
8419,2014,1,1,3,No
8419,2014,1,2,257,No
8419,2014,2,2,67,No
8419,2014,1,1,93,No
8419,2014,2,1,19,No
8419,2014,1,2,3,No
8419,2014,2,2,4,No
8419,2014,1,1,3,No
8419,2014,2,1,4,No
8419,2014,1,2,13,No
8419,2014,2,2,7,No
8419,2014,1,1,10,No
8419,2014,2,1,2,No
8419,2014,1,2,13,No
8419,2014,2,2,5,No
8419,2014,1,1,8,No
8419,2014,2,1,3,No
8419,2014,1,2,8,No
8419,2014,2,2,6,No
8419,2014,1,1,5,No
8419,2014,2,1,2,No
8419,2014,1,2,15,No
8419,2014,2,2,9,No
8419,2014,1,1,8,No
8419,2014,2,1,1,No
8419,2014,1,2,8,No
8419,2014,1,1,2,No
8419,2014,1,2,11,No
8419,2014,1,2,2,No
8419,2014,1,1,1,No
8419,2014,1,2,66,No
8419,2014,2,2,50,No
8419,2014,1,1,74,No
8419,2014,2,1,29,No
8419,2014,1,2,20,No
8419,2014,1,1,25,No
8419,2014,1,2,3,No
8419,2014,2,2,2,No
8419,2014,1,1,9,No
8419,2014,2,1,3,No
8419,2014,1,2,14,No
8419,2014,2,2,1,No
8419,2014,1,1,9,No
8419,2014,2,1,2,No
8419,2014,1,2,4,No
8419,2014,2,2,2,No
8419,2014,1,1,9,No
8419,2014,2,1,3,No
8419,2014,1,2,1,No
8419,2014,2,1,1,No
8419,2014,2,2,5,No
8419,2014,2,2,5,No
8419,2014,2,1,1,No
8419,2014,1,2,63,No
8419,2014,2,2,29,No
8419,2014,1,1,28,No
8419,2014,2,1,21,No
8419,2014,1,2,19,No
8419,2014,2,2,1,No
8419,2014,1,1,6,No
8419,2014,1,2,7,No
8419,2014,1,1,7,No
8419,2014,1,2,24,No
8419,2014,1,1,11,No
8419,2014,1,2,110,No
8419,2014,2,2,39,No
8419,2014,1,1,40,No
8419,2014,2,1,14,No
8419,2014,1,2,9,No
8419,2014,2,2,6,No
8419,2014,1,1,11,No
8419,2014,2,1,5,No
8419,2014,2,2,3,No
8419,2014,2,1,3,No
8419,2014,1,2,21,No
8419,2014,2,2,2,No
8419,2014,1,1,21,No
8419,2014,2,1,1,No
8419,2014,1,2,9,No
8419,2014,2,2,8,No
8419,2014,1,1,9,No
8419,2014,2,1,2,No
8419,2014,1,2,14,No
8419,2014,2,2,15,No
8419,2014,1,1,2,No
8419,2014,2,1,4,No
8419,2014,1,2,33,No
8419,2014,2,2,2,No
8419,2014,1,1,12,No
8419,2014,2,1,2,No
8419,2014,1,2,18,No
8419,2014,1,1,8,No
8419,2014,1,2,29,No
8419,2014,2,2,1,No
8419,2014,1,1,19,No
8419,2014,2,1,1,No
8419,2014,2,2,8,No
8419,2014,2,1,4,No
8419,2014,1,2,48,No
8419,2014,2,2,19,No
8419,2014,1,1,27,No
8419,2014,2,1,15,No
8419,2014,1,2,19,No
8419,2014,2,2,20,No
8419,2014,1,1,9,No
8419,2014,2,1,19,No
8419,2014,1,2,4,No
8419,2014,1,1,2,No
8419,2014,1,2,2,No
8419,2014,2,2,4,No
8419,2014,2,1,1,No
8419,2014,1,2,25,No
8419,2014,2,2,12,No
8419,2014,1,1,6,No
8419,2014,2,1,5,No
8419,2014,1,2,1,No
8419,2014,1,2,96,No
8419,2014,2,2,30,No
8419,2014,1,1,82,No
8419,2014,2,1,25,No
8419,2014,1,2,42,No
8419,2014,2,2,5,No
8419,2014,1,1,16,No
8419,2014,2,1,5,No
8419,2014,1,2,2,No
8419,2014,2,2,6,No
8419,2014,1,1,2,No
8419,2014,2,1,3,No
8419,2014,1,2,24,No
8419,2014,1,1,12,No
8419,2014,2,2,8,No
8419,2014,2,1,2,No
8419,2014,1,2,3,No
8419,2014,2,2,7,No
8419,2014,1,1,3,No
8419,2014,2,1,3,No
8419,2014,1,2,12,No
8419,2014,2,2,5,No
8419,2014,1,1,2,No
8419,2014,2,1,4,No
8419,2014,1,2,59,No
8419,2014,2,2,29,No
8419,2014,1,1,35,No
8419,2014,2,1,15,No
8419,2014,1,2,15,No
8419,2014,2,2,17,No
8419,2014,1,1,2,No
8419,2014,2,1,2,No
8419,2014,1,2,1,No
8419,2014,1,2,7,No
8419,2014,1,1,4,No
8419,2014,1,2,8,No
8419,2014,1,1,5,No
8646,2014,1,2,1,No
8646,2014,2,2,1,No
8646,2014,1,1,2,No
8646,2014,2,2,1,No
8646,2014,1,1,1,No
8646,2014,1,2,48,No
8646,2014,2,2,14,No
8646,2014,1,1,53,No
8646,2014,2,1,14,No
8646,2014,1,2,5,No
8646,2014,2,2,11,No
8646,2014,1,1,1,No
8646,2014,2,1,8,No
8646,2014,1,2,1,No
8646,2014,2,2,7,No
8646,2014,1,1,1,No
8646,2014,2,1,9,No
8646,2014,2,2,5,No
8646,2014,2,1,3,No
8646,2014,1,2,10,No
8646,2014,2,2,3,No
8646,2014,1,1,9,No
8646,2014,2,1,4,No
8646,2014,1,2,5,No
8646,2014,1,1,7,No
8646,2014,1,2,6,No
8646,2014,2,2,1,No
8646,2014,1,1,7,No
8646,2014,2,1,2,No
8646,2014,1,2,5,No
8646,2014,2,2,5,No
8646,2014,1,1,5,No
8646,2014,2,1,1,No
8646,2014,2,1,1,No
8646,2014,2,2,1,No
8646,2014,2,1,1,No
8646,2014,1,1,1,No
8646,2014,1,2,4,No
8646,2014,2,2,3,No
8646,2014,1,1,13,No
8646,2014,2,1,2,No
8646,2014,1,2,2,No
8646,2014,2,2,1,No
8646,2014,1,1,4,No
8646,2014,2,1,1,No
8646,2014,1,2,1,No
8646,2014,1,2,7,No
8646,2014,1,1,5,No
8646,2014,1,2,1,No
8646,2014,1,1,9,No
8646,2014,1,2,11,No
8646,2014,1,1,8,No
8646,2014,1,2,19,No
8646,2014,1,1,14,No
8646,2014,1,2,9,No
8646,2014,2,2,4,No
8646,2014,1,1,10,No
8646,2014,2,1,10,No
8646,2014,1,2,2,No
8646,2014,2,2,3,No
8646,2014,2,1,1,No
8646,2014,1,1,1,No
8646,2014,1,2,15,No
8646,2014,2,2,3,No
8646,2014,1,1,10,No
8646,2014,2,1,6,No
8646,2014,1,2,11,No
8646,2014,2,2,4,No
8646,2014,1,1,8,No
8646,2014,2,1,3,No
8646,2014,1,2,3,No
8646,2014,1,1,16,No
8646,2014,1,2,5,No
8646,2014,1,1,7,No
9870,2014,1,2,249,No
9870,2014,2,2,79,No
9870,2014,1,1,152,No
9870,2014,2,1,37,No
11245,2014,1,2,2,No
11245,2014,1,1,1,No
11245,2014,1,2,43,No
11245,2014,2,2,14,No
11245,2014,1,1,26,No
11245,2014,2,1,7,No
11245,2014,2,2,6,No
11245,2014,2,1,1,No
11245,2014,1,1,1,No
11245,2014,2,2,2,No
11245,2014,2,1,1,No
11245,2014,1,2,9,No
11245,2014,2,2,1,No
11245,2014,1,1,6,No
11245,2014,2,1,1,No
11245,2014,1,2,3,No
11245,2014,1,1,2,No
11245,2014,1,2,5,No
11245,2014,1,1,2,No
11245,2014,1,2,4,No
11245,2014,1,1,2,No
11245,2014,1,2,1,No
11245,2014,1,1,1,No
11245,2014,2,1,1,No
11425,2014,1,2,4,No
11425,2014,1,1,1,No
11425,2014,1,2,1,No
11425,2014,2,2,2,No
11425,2014,1,1,1,No
11425,2014,1,2,15,No
11425,2014,2,2,4,No
11425,2014,1,1,2,No
11425,2014,1,2,11,No
11425,2014,2,2,4,No
11425,2014,1,1,1,No
11425,2014,2,1,1,No
11425,2014,1,2,14,No
11425,2014,2,2,7,No
11425,2014,1,1,4,No
11425,2014,1,2,3,No
11425,2014,1,1,1,No
11425,2014,1,2,15,No
11425,2014,1,1,1,No
11425,2014,1,2,12,No
11425,2014,2,2,5,No
11425,2014,1,1,1,No
11425,2014,2,1,1,No
11425,2014,1,2,21,No
11425,2014,2,2,1,No
11425,2014,1,1,5,No
11425,2014,1,2,8,No
11425,2014,2,2,5,No
11425,2014,1,1,1,No
11425,2014,2,1,4,No
11425,2014,1,2,19,No
11425,2014,2,2,8,No
11425,2014,1,1,7,No
11425,2014,2,1,2,No
11425,2014,1,2,42,No
11425,2014,2,2,4,No
11425,2014,1,1,10,No
11425,2014,1,2,16,No
11425,2014,2,2,7,No
11425,2014,1,1,2,No
11425,2014,2,1,1,No
11425,2014,1,2,3,No
11425,2014,2,2,1,No
11425,2014,1,1,1,No
11425,2014,1,2,1,No
11425,2014,2,2,1,No
11425,2014,1,1,1,No
11425,2014,1,2,6,No
11425,2014,1,1,3,No
11425,2014,1,2,31,No
11425,2014,1,1,4,No
11425,2014,1,2,65,No
11425,2014,1,1,13,No
11425,2014,1,2,2,No
11425,2014,1,1,2,No
11425,2014,1,2,25,No
11425,2014,1,1,6,No
11425,2014,1,2,13,No
11425,2014,2,2,6,No
11425,2014,1,1,3,No
11425,2014,2,1,4,No
11425,2014,1,2,27,No
11425,2014,2,2,7,No
11425,2014,1,1,2,No
11425,2014,2,1,1,No
11425,2014,1,2,33,No
11425,2014,1,1,12,No
15878,2014,1,2,10,No
15878,2014,1,1,10,No
52604,2014,1,2,23,No
52604,2014,1,1,14,No
52604,2014,1,2,4,No
52604,2014,1,1,3,No
52605,2014,1,2,2,No
52605,2014,1,1,2,No
52606,2014,1,2,333,No
52606,2014,2,2,94,No
52606,2014,1,1,256,No
52606,2014,2,1,60,No
52612,2014,1,2,6,No
52612,2014,1,1,1,No
52613,2014,1,2,2,No
52613,2014,1,1,23,No
52614,2014,1,1,5,No
52616,2014,1,2,2,No
52616,2014,1,1,7,No
52617,2014,1,1,2,No
52619,2014,1,2,1,No
52619,2014,1,1,1,No
52766,2014,1,2,14,No
52766,2014,1,1,6,No
52789,2014,1,2,2,No
52789,2014,1,1,1,No
52790,2014,1,2,1,No
52790,2014,1,1,2,No
